,cdf,End to End Latency
0,0.0,9.535295709864458
1,0.01,9.535295709864458
2,0.02,9.535295709864458
3,0.03,9.535295709864458
4,0.04,9.535295709864458
5,0.05,9.535295709864458
6,0.06,9.535295709864458
7,0.07,9.535295709864458
8,0.08,9.535295709864458
9,0.09,9.535295709864458
10,0.1,9.535295709864458
11,0.11,9.535295709864458
12,0.12,9.535295709864458
13,0.13,9.535295709864458
14,0.14,9.535295709864458
15,0.15,9.535295709864458
16,0.16,9.535295709864458
17,0.17,9.535295709864458
18,0.18,9.535295709864458
19,0.19,9.535295709864458
20,0.2,9.535295709864458
21,0.21,9.535295709864458
22,0.22,9.535295709864458
23,0.23,9.535295709864458
24,0.24,9.535295709864458
25,0.25,9.535295709864458
26,0.26,9.535295709864458
27,0.27,9.535295709864458
28,0.28,9.535295709864458
29,0.29,9.535295709864458
30,0.3,9.535295709864458
31,0.31,9.535295709864458
32,0.32,9.535295709864458
33,0.33,9.535295709864458
34,0.34,9.535295709864458
35,0.35000000000000003,9.535295709864458
36,0.36,9.535295709864458
37,0.37,9.535295709864458
38,0.38,9.535295709864458
39,0.39,9.535295709864458
40,0.4,9.535295709864458
41,0.41000000000000003,9.535295709864458
42,0.42,9.535295709864458
43,0.43,9.535295709864458
44,0.44,9.535295709864458
45,0.45,9.535295709864458
46,0.46,9.535295709864458
47,0.47000000000000003,9.535295709864458
48,0.48,9.535295709864458
49,0.49,9.535295709864458
50,0.5,9.535295709864458
51,0.51,9.535295709864458
52,0.52,9.535295709864458
53,0.53,9.535295709864458
54,0.54,9.535295709864458
55,0.55,9.535295709864458
56,0.56,9.535295709864458
57,0.5700000000000001,9.535295709864458
58,0.58,9.535295709864458
59,0.59,9.535295709864458
60,0.6,9.535295709864458
61,0.61,9.535295709864458
62,0.62,9.535295709864458
63,0.63,9.535295709864458
64,0.64,9.535295709864458
65,0.65,9.535295709864458
66,0.66,9.535295709864458
67,0.67,9.535295709864458
68,0.68,9.535295709864458
69,0.6900000000000001,9.535295709864458
70,0.7000000000000001,9.535295709864458
71,0.71,9.535295709864458
72,0.72,9.535295709864458
73,0.73,9.535295709864458
74,0.74,9.535295709864458
75,0.75,9.535295709864458
76,0.76,9.535295709864458
77,0.77,9.535295709864458
78,0.78,9.535295709864458
79,0.79,9.535295709864458
80,0.8,9.535295709864458
81,0.81,9.535295709864458
82,0.8200000000000001,9.535295709864458
83,0.8300000000000001,9.535295709864458
84,0.84,9.535295709864458
85,0.85,9.535295709864458
86,0.86,9.535295709864458
87,0.87,9.535295709864458
88,0.88,9.535295709864458
89,0.89,9.535295709864458
90,0.9,9.535295709864458
91,0.91,9.535295709864458
92,0.92,9.535295709864458
93,0.93,9.535295709864458
94,0.9400000000000001,9.535295709864458
95,0.9500000000000001,9.535295709864458
96,0.96,9.535295709864458
97,0.97,9.535295709864458
98,0.98,9.535295709864458
99,0.99,9.535295709864458
100,1.0,9.669728730021793
