,cdf,Number of Output Tokens
0,0.0,4.002823400834266
1,0.01,4.002823400834266
2,0.02,4.002823400834266
3,0.03,4.002823400834266
4,0.04,4.002823400834266
5,0.05,4.002823400834266
6,0.06,4.002823400834266
7,0.07,4.002823400834266
8,0.08,4.002823400834266
9,0.09,4.002823400834266
10,0.1,4.002823400834266
11,0.11,4.002823400834266
12,0.12,4.002823400834266
13,0.13,4.002823400834266
14,0.14,4.002823400834266
15,0.15,4.002823400834266
16,0.16,4.002823400834266
17,0.17,4.002823400834266
18,0.18,4.002823400834266
19,0.19,4.002823400834266
20,0.2,4.002823400834266
21,0.21,4.002823400834266
22,0.22,4.002823400834266
23,0.23,4.002823400834266
24,0.24,4.002823400834266
25,0.25,4.002823400834266
26,0.26,4.002823400834266
27,0.27,4.002823400834266
28,0.28,4.002823400834266
29,0.29,4.002823400834266
30,0.3,4.002823400834266
31,0.31,4.002823400834266
32,0.32,4.002823400834266
33,0.33,4.002823400834266
34,0.34,4.002823400834266
35,0.35000000000000003,4.002823400834266
36,0.36,4.002823400834266
37,0.37,4.002823400834266
38,0.38,4.002823400834266
39,0.39,4.002823400834266
40,0.4,4.002823400834266
41,0.41000000000000003,4.002823400834266
42,0.42,4.002823400834266
43,0.43,4.002823400834266
44,0.44,4.002823400834266
45,0.45,4.002823400834266
46,0.46,4.002823400834266
47,0.47000000000000003,4.002823400834266
48,0.48,4.002823400834266
49,0.49,4.002823400834266
50,0.5,4.002823400834266
51,0.51,4.002823400834266
52,0.52,4.002823400834266
53,0.53,4.002823400834266
54,0.54,4.002823400834266
55,0.55,4.002823400834266
56,0.56,4.002823400834266
57,0.5700000000000001,4.002823400834266
58,0.58,4.002823400834266
59,0.59,4.002823400834266
60,0.6,4.002823400834266
61,0.61,4.002823400834266
62,0.62,4.002823400834266
63,0.63,4.002823400834266
64,0.64,4.002823400834266
65,0.65,4.002823400834266
66,0.66,4.002823400834266
67,0.67,4.002823400834266
68,0.68,4.002823400834266
69,0.6900000000000001,4.002823400834266
70,0.7000000000000001,4.002823400834266
71,0.71,4.002823400834266
72,0.72,4.002823400834266
73,0.73,4.002823400834266
74,0.74,4.002823400834266
75,0.75,4.002823400834266
76,0.76,4.002823400834266
77,0.77,4.002823400834266
78,0.78,4.002823400834266
79,0.79,4.002823400834266
80,0.8,4.002823400834266
81,0.81,4.002823400834266
82,0.8200000000000001,4.002823400834266
83,0.8300000000000001,4.002823400834266
84,0.84,4.002823400834266
85,0.85,4.002823400834266
86,0.86,4.002823400834266
87,0.87,4.002823400834266
88,0.88,4.002823400834266
89,0.89,4.002823400834266
90,0.9,4.002823400834266
91,0.91,4.002823400834266
92,0.92,4.002823400834266
93,0.93,4.002823400834266
94,0.9400000000000001,4.002823400834266
95,0.9500000000000001,4.002823400834266
96,0.96,4.002823400834266
97,0.97,4.002823400834266
98,0.98,4.002823400834266
99,0.99,4.002823400834266
100,1.0,4.997811098765265
