,cdf,Time per Output Token
0,0.0,0.14043631677728274
1,0.01,0.14043631677728274
2,0.02,0.14043631677728274
3,0.03,0.14043631677728274
4,0.04,0.14043631677728274
5,0.05,0.14043631677728274
6,0.06,0.14043631677728274
7,0.07,0.14043631677728274
8,0.08,0.14043631677728274
9,0.09,0.14043631677728274
10,0.1,0.14043631677728274
11,0.11,0.14043631677728274
12,0.12,0.14043631677728274
13,0.13,0.14043631677728274
14,0.14,0.14043631677728274
15,0.15,0.14043631677728274
16,0.16,0.14043631677728274
17,0.17,0.14043631677728274
18,0.18,0.14043631677728274
19,0.19,0.14043631677728274
20,0.2,0.14043631677728274
21,0.21,0.14043631677728274
22,0.22,0.14043631677728274
23,0.23,0.14043631677728274
24,0.24,0.14043631677728274
25,0.25,0.14043631677728274
26,0.26,0.14043631677728274
27,0.27,0.14043631677728274
28,0.28,0.14043631677728274
29,0.29,0.14043631677728274
30,0.3,0.14043631677728274
31,0.31,0.14043631677728274
32,0.32,0.14043631677728274
33,0.33,0.14043631677728274
34,0.34,0.14043631677728274
35,0.35000000000000003,0.14043631677728274
36,0.36,0.14043631677728274
37,0.37,0.14043631677728274
38,0.38,0.14043631677728274
39,0.39,0.14043631677728274
40,0.4,0.14043631677728274
41,0.41000000000000003,0.14043631677728274
42,0.42,0.14043631677728274
43,0.43,0.14043631677728274
44,0.44,0.14043631677728274
45,0.45,0.14043631677728274
46,0.46,0.14043631677728274
47,0.47000000000000003,0.14043631677728274
48,0.48,0.14043631677728274
49,0.49,0.14043631677728274
50,0.5,0.14043631677728274
51,0.51,0.14043631677728274
52,0.52,0.14043631677728274
53,0.53,0.14043631677728274
54,0.54,0.14043631677728274
55,0.55,0.14043631677728274
56,0.56,0.14043631677728274
57,0.5700000000000001,0.14043631677728274
58,0.58,0.14043631677728274
59,0.59,0.14043631677728274
60,0.6,0.14043631677728274
61,0.61,0.14043631677728274
62,0.62,0.14043631677728274
63,0.63,0.14043631677728274
64,0.64,0.14043631677728274
65,0.65,0.14043631677728274
66,0.66,0.14043631677728274
67,0.67,0.14043631677728274
68,0.68,0.14043631677728274
69,0.6900000000000001,0.14043631677728274
70,0.7000000000000001,0.14043631677728274
71,0.71,0.14043631677728274
72,0.72,0.14043631677728274
73,0.73,0.14043631677728274
74,0.74,0.14043631677728274
75,0.75,0.14043631677728274
76,0.76,0.14043631677728274
77,0.77,0.14043631677728274
78,0.78,0.14043631677728274
79,0.79,0.14043631677728274
80,0.8,0.14043631677728274
81,0.81,0.14043631677728274
82,0.8200000000000001,0.14043631677728274
83,0.8300000000000001,0.14043631677728274
84,0.84,0.14043631677728274
85,0.85,0.14043631677728274
86,0.86,0.14043631677728274
87,0.87,0.14043631677728274
88,0.88,0.14043631677728274
89,0.89,0.14043631677728274
90,0.9,0.14043631677728274
91,0.91,0.14043631677728274
92,0.92,0.14043631677728274
93,0.93,0.14043631677728274
94,0.9400000000000001,0.14043631677728274
95,0.9500000000000001,0.14043631677728274
96,0.96,0.14043631677728274
97,0.97,0.14043631677728274
98,0.98,0.14043631677728274
99,0.99,0.14043631677728274
100,1.0,0.1873079812474624
