,cdf,Output Throughput
0,0.0,0.5856688928657175
1,0.01,0.5856688928657175
2,0.02,0.5856688928657175
3,0.03,0.5856688928657175
4,0.04,0.6010959722046929
5,0.05,0.6010959722046929
6,0.06,0.6010959722046929
7,0.07,0.7718225704980374
8,0.08,0.7718225704980374
9,0.09,0.7718225704980374
10,0.1,0.7718225704980374
11,0.11,0.8564147050277968
12,0.12,0.8564147050277968
13,0.13,0.8564147050277968
14,0.14,1.3979398423554668
15,0.15,1.3979398423554668
16,0.16,1.3979398423554668
17,0.17,1.3979398423554668
18,0.18,1.532652113545096
19,0.19,1.532652113545096
20,0.2,1.532652113545096
21,0.21,1.5761728340001075
22,0.22,1.5761728340001075
23,0.23,1.5761728340001075
24,0.24,1.5761728340001075
25,0.25,1.707447693024871
26,0.26,1.707447693024871
27,0.27,1.707447693024871
28,0.28,2.0482786121223775
29,0.29,2.0482786121223775
30,0.3,2.0482786121223775
31,0.31,2.0482786121223775
32,0.32,2.1532961381377436
33,0.33,2.1532961381377436
34,0.34,2.1532961381377436
35,0.35000000000000003,2.4818389636762546
36,0.36,2.4818389636762546
37,0.37,2.4818389636762546
38,0.38,3.5930446188766747
39,0.39,3.5930446188766747
40,0.4,3.5930446188766747
41,0.41000000000000003,3.5930446188766747
42,0.42,4.083685824646162
43,0.43,4.083685824646162
44,0.44,4.083685824646162
45,0.45,4.250344261379744
46,0.46,4.250344261379744
47,0.47000000000000003,4.250344261379744
48,0.48,4.250344261379744
49,0.49,4.678605120523999
50,0.5,4.678605120523999
51,0.51,4.678605120523999
52,0.52,4.840412893511524
53,0.53,4.840412893511524
54,0.54,4.840412893511524
55,0.55,4.840412893511524
56,0.56,4.850103409814849
57,0.5700000000000001,4.850103409814849
58,0.58,4.850103409814849
59,0.59,7.092232371684557
60,0.6,7.092232371684557
61,0.61,7.092232371684557
62,0.62,7.092232371684557
63,0.63,7.901085767871355
64,0.64,7.901085767871355
65,0.65,7.901085767871355
66,0.66,7.964547985574301
67,0.67,7.964547985574301
68,0.68,7.964547985574301
69,0.6900000000000001,9.964215911593758
70,0.7000000000000001,9.964215911593758
71,0.71,9.964215911593758
72,0.72,9.964215911593758
73,0.73,12.292635415290063
74,0.74,12.292635415290063
75,0.75,12.292635415290063
76,0.76,12.768744501987658
77,0.77,12.768744501987658
78,0.78,12.768744501987658
79,0.79,12.768744501987658
80,0.8,12.897072560677953
81,0.81,12.897072560677953
82,0.8200000000000001,12.897072560677953
83,0.8300000000000001,15.689636795170529
84,0.84,15.689636795170529
85,0.85,15.689636795170529
86,0.86,15.689636795170529
87,0.87,16.8947080935399
88,0.88,16.8947080935399
89,0.89,16.8947080935399
90,0.9,30.416968843737266
91,0.91,30.416968843737266
92,0.92,30.416968843737266
93,0.93,30.416968843737266
94,0.9400000000000001,42.99142828733044
95,0.9500000000000001,42.99142828733044
96,0.96,42.99142828733044
97,0.97,53.677870825230386
98,0.98,53.677870825230386
99,0.99,53.677870825230386
100,1.0,76.47783388183377
