,cdf,Output Throughput
0,0.0,1.264908235362883
1,0.01,1.563613750457644
2,0.02,6.153371270351273
3,0.03,6.951796715163086
4,0.04,10.206249965267208
5,0.05,10.288227465101512
6,0.06,15.07443713594293
7,0.07,15.225937798612097
8,0.08,16.962422286585962
9,0.09,18.597003662600944
10,0.1,18.671540676742623
11,0.11,19.27869280539285
12,0.12,20.145894102423608
13,0.13,21.136481255721055
14,0.14,21.263681404501444
15,0.15,21.78018315958325
16,0.16,22.087250280605375
17,0.17,22.443488711565614
18,0.18,22.759907421815107
19,0.19,23.034671690915182
20,0.2,23.64142699592072
21,0.21,23.688757180096744
22,0.22,23.974734795552237
23,0.23,24.11901566217658
24,0.24,24.410187484056635
25,0.25,25.816158224616622
26,0.26,25.86784222506631
27,0.27,26.075615015164104
28,0.28,26.23253905892239
29,0.29,26.337679390681256
30,0.3,26.496180547827176
31,0.31,26.60237755784151
32,0.32,26.869735986699773
33,0.33,26.923529251938415
34,0.34,27.194115310062983
35,0.35000000000000003,27.248557983356402
36,0.36,27.68804155050934
37,0.37,27.743473065124977
38,0.38,27.79901555374385
39,0.39,28.022299698332315
40,0.4,28.24737728086207
41,0.41000000000000003,28.30392858672967
42,0.42,28.30392858672967
43,0.43,28.531268237328565
44,0.44,29.049481162991018
45,0.45,29.459034217827526
46,0.46,29.636319807141025
47,0.47000000000000003,29.874361341528978
48,0.48,30.0541463852828
49,0.49,30.0541463852828
50,0.5,30.538880420353877
51,0.51,30.784171401186107
52,0.52,31.21818092332617
53,0.53,31.406053124477214
54,0.54,31.406053124477214
55,0.55,31.53192896277589
56,0.56,31.53192896277589
57,0.5700000000000001,31.912591645369606
58,0.58,32.23331863093885
59,0.59,32.23331863093885
60,0.6,32.557268977381305
61,0.61,32.557268977381305
62,0.62,33.348095657277305
63,0.63,33.41485861154611
64,0.64,33.81825257239694
65,0.65,34.08988375956996
66,0.66,34.295037977704055
67,0.67,34.57049874730132
68,0.68,34.63970895500363
69,0.6900000000000001,34.70905772168032
70,0.7000000000000001,34.98784393437458
71,0.71,35.623327531424515
72,0.72,36.270353405925924
73,0.73,36.34296672605789
74,0.74,36.48862977339375
75,0.75,36.561680083250394
76,0.76,37.1513721173722
77,0.77,37.1513721173722
78,0.78,37.524749739640455
79,0.79,37.750575111994586
80,0.8,37.750575111994586
81,0.81,37.90187987065511
82,0.8200000000000001,37.90187987065511
83,0.8300000000000001,38.12997482649355
84,0.84,38.28280022376868
85,0.85,39.05616434863997
86,0.86,39.291205832406035
87,0.87,39.448685457506215
88,0.88,39.765540778173616
89,0.89,40.004851316295785
90,0.9,40.084941108720805
91,0.91,40.24560203434602
92,0.92,40.65007719469447
93,0.93,40.976582199748535
94,0.9400000000000001,41.55428905525158
95,0.9500000000000001,41.55428905525158
96,0.96,41.63748082513196
97,0.97,43.94772067451362
98,0.98,44.925284630616794
99,0.99,45.46763582593901
100,1.0,47.228654015778176
