,cdf,End to End Latency
0,0.0,12.341904445743102
1,0.01,16.070743189079636
2,0.02,24.16730197981858
3,0.03,24.803891850978285
4,0.04,25.86784222506631
5,0.05,26.655635570970322
6,0.06,27.303109650990756
7,0.07,27.85466923853611
8,0.08,28.875706064708037
9,0.09,29.22430204643042
10,0.1,29.695651778726894
11,0.11,29.695651778726894
12,0.12,29.874361341528978
13,0.13,30.0541463852828
14,0.14,30.235013382273646
15,0.15,30.295543939595497
16,0.16,30.538880420353877
17,0.17,30.661280620034457
18,0.18,30.784171401186107
19,0.19,31.031432580809184
20,0.2,31.09355757096096
21,0.21,31.28067978403353
22,0.22,31.34330376758515
23,0.23,31.406053124477214
24,0.24,31.658309312946972
25,0.25,31.721689311571495
26,0.26,31.848830223500734
27,0.27,32.104642836679396
28,0.28,32.23331863093885
29,0.29,32.23331863093885
30,0.3,32.88447508002318
31,0.31,33.1486060840254
32,0.32,33.2814660955245
33,0.33,33.81825257239694
34,0.34,34.021772103706674
35,0.35000000000000003,34.158131775104636
36,0.36,34.43249290200854
37,0.37,34.77854532472673
38,0.38,34.84817204209353
39,0.39,34.98784393437458
40,0.4,35.12807563327819
41,0.41000000000000003,35.26886938251604
42,0.42,35.55215205184124
43,0.43,35.766106256221086
44,0.44,35.981348045147264
45,0.45,36.19788516735264
46,0.46,36.34296672605789
47,0.47000000000000003,36.48862977339375
48,0.48,36.92913120006213
49,0.49,37.30027526323027
50,0.5,37.449775214686134
51,0.51,37.59987436374385
52,0.52,37.82615183894552
53,0.53,38.28280022376868
54,0.54,38.43623814707242
55,0.55,38.51318757279229
56,0.56,38.66754889135929
57,0.5700000000000001,38.97813005423709
58,0.58,39.05616434863997
59,0.59,39.212701924648975
60,0.6,39.36986690514359
61,0.61,39.5276618047685
62,0.62,39.5276618047685
63,0.63,39.68608914824719
64,0.64,39.765540778173616
65,0.65,40.084941108720805
66,0.66,40.32617381019056
67,0.67,40.56885825924053
68,0.68,40.976582199748535
69,0.6900000000000001,41.05861739934763
70,0.7000000000000001,41.55428905525158
71,0.71,41.720839145102175
72,0.72,41.97191674322714
73,0.73,42.05594460457494
74,0.74,42.309038880111146
75,0.75,42.4786140163289
76,0.76,42.819805990397306
77,0.77,42.99142828733044
78,0.78,43.5104334024222
79,0.79,43.8599130407983
80,0.8,44.389402758225586
81,0.81,45.0152251403878
82,0.8200000000000001,45.10534571123943
83,0.8300000000000001,45.64987065666941
84,0.84,45.924593315993896
85,0.85,46.20096926673978
86,0.86,46.66529688287211
87,0.87,46.758720900655646
88,0.88,47.04011666295805
89,0.89,47.990390374500834
90,0.9,49.35311081546546
91,0.91,49.849117991448196
92,0.92,51.2646182930898
93,0.93,51.88349978126731
94,0.9400000000000001,52.72031270818174
95,0.9500000000000001,54.76223611076494
96,0.96,56.09242868303638
97,0.97,57.45493206664411
98,0.98,60.03939109153555
99,0.99,60.15959007269979
100,1.0,60.15959007269979
