,cdf,Normalized End to End Latency
0,0.0,0.023968813199611645
1,0.01,0.02606917451614132
2,0.02,0.029688317155319145
3,0.03,0.03004672321615285
4,0.04,0.033008121656235595
5,0.05,0.033809899694717246
6,0.06,0.03533074911971233
7,0.07,0.03561452881254402
8,0.08,0.03618894453665566
9,0.09,0.036261394876068394
10,0.1,0.0369939238904306
11,0.11,0.038120556982831344
12,0.12,0.03881293999215408
13,0.13,0.03920301665477981
14,0.14,0.03936014281659641
15,0.15,0.03959701365435389
16,0.16,0.04031621352036169
17,0.17,0.04096646126348448
18,0.18,0.04121299898680164
19,0.19,0.04154402542933529
20,0.2,0.041794038955788156
21,0.21,0.04272369686377708
22,0.22,0.042894933954175915
23,0.23,0.04341277416141325
24,0.24,0.04358677308190096
25,0.25,0.044467284602046214
26,0.26,0.04500410668686874
27,0.27,0.045184483687239964
28,0.28,0.04618955794251058
29,0.29,0.046747171815577804
30,0.3,0.046747171815577804
31,0.31,0.04769152764665718
32,0.32,0.04855774802864329
33,0.33,0.04904576167304804
34,0.34,0.049936578983954726
35,0.35000000000000003,0.05013672539256133
36,0.36,0.05043845011448348
37,0.37,0.05104735785841233
38,0.38,0.051767047178677375
39,0.39,0.05218284466707463
40,0.4,0.05239199413553034
41,0.41000000000000003,0.053024485635102384
42,0.42,0.05345038298007811
43,0.43,0.05377204941949993
44,0.44,0.0547487102120296
45,0.45,0.054968143700421024
46,0.46,0.055188456680870634
47,0.47000000000000003,0.055298944081633106
48,0.48,0.05596652913244195
49,0.49,0.05607857423581017
50,0.5,0.05619084365369968
51,0.51,0.05675557121020511
52,0.52,0.05686919597739268
53,0.53,0.057097128398211475
54,0.54,0.05744074109037704
55,0.55,0.05767096427087635
56,0.56,0.05848403626551822
57,0.5700000000000001,0.058601121423206955
58,0.58,0.05871844098561578
59,0.59,0.0597849430015929
60,0.6,0.060144731064356215
61,0.61,0.06087081587502112
62,0.62,0.06111478683647312
63,0.63,0.062100488338221946
64,0.64,0.0629760098170069
65,0.65,0.06360892944999194
66,0.66,0.06424821003317024
67,0.67,0.06580882000525025
68,0.68,0.06700410445127065
69,0.6900000000000001,0.0675422873274734
70,0.7000000000000001,0.06822109882776521
71,0.71,0.06904468391575412
72,0.72,0.06973859475784315
73,0.73,0.07001810788361293
74,0.74,0.0711474082978508
75,0.75,0.07171887055595703
76,0.76,0.07229492284931895
77,0.77,0.07346094530820546
78,0.78,0.07390303607344209
79,0.79,0.07539597693681144
80,0.8,0.07645894437859121
81,0.81,0.07661201533830812
82,0.8200000000000001,0.07769212705331388
83,0.8300000000000001,0.07863004916824187
84,0.84,0.0800582053751625
85,0.85,0.08021848206260028
86,0.86,0.08070123994125794
87,0.87,0.08266149937489078
88,0.88,0.08450020457065767
89,0.89,0.08569152763498532
90,0.9,0.0862072225102351
91,0.91,0.08830122405588647
92,0.92,0.08918866640868042
93,0.93,0.09301436906695841
94,0.9400000000000001,0.09470378742445622
95,0.9500000000000001,0.09916191395333707
96,0.96,0.09955935609599359
97,0.97,0.1025913909125238
98,0.98,0.1042460557379049
99,0.99,0.10699199664792114
100,1.0,0.2579470489719662
