,cdf,Normalized End to End Latency
0,0.0,0.0108998962696904
1,0.01,0.0108998962696904
2,0.02,0.01399574501585511
3,0.03,0.01399574501585511
4,0.04,0.014831501156181702
5,0.05,0.017404928768170222
6,0.06,0.017404928768170222
7,0.07,0.019506611641635776
8,0.08,0.019506611641635776
9,0.09,0.020181240362580743
10,0.1,0.021173565515246733
11,0.11,0.021173565515246733
12,0.12,0.02142917900018838
13,0.13,0.02142917900018838
14,0.14,0.022126002678022175
15,0.15,0.022303720682876463
16,0.16,0.022303720682876463
17,0.17,0.022348372776335664
18,0.18,0.022348372776335664
19,0.19,0.022708822771297113
20,0.2,0.023920923462949096
21,0.21,0.023920923462949096
22,0.22,0.025450962341686013
23,0.23,0.027078866128275373
24,0.24,0.027078866128275373
25,0.25,0.02718739854909769
26,0.26,0.02718739854909769
27,0.27,0.029866982578078374
28,0.28,0.030167150843845223
29,0.29,0.030167150843845223
30,0.3,0.03028806114691645
31,0.31,0.03028806114691645
32,0.32,0.03040945605993523
33,0.33,0.030838182671449714
34,0.34,0.030838182671449714
35,0.35000000000000003,0.03228987245080231
36,0.36,0.03228987245080231
37,0.37,0.03442398831115773
38,0.38,0.03518970834582203
39,0.39,0.03518970834582203
40,0.4,0.036261394876068394
41,0.41000000000000003,0.036846243702924095
42,0.42,0.036846243702924095
43,0.43,0.038349967945855046
44,0.44,0.038349967945855046
45,0.45,0.042383270695668794
46,0.46,0.042894933954175915
47,0.47000000000000003,0.042894933954175915
48,0.48,0.04367403388887171
49,0.49,0.04367403388887171
50,0.5,0.046653770872889355
51,0.51,0.05053942799259056
52,0.52,0.05053942799259056
53,0.53,0.05607857423581017
54,0.54,0.05607857423581017
55,0.55,0.05732597437491175
56,0.56,0.05930857132613842
57,0.5700000000000001,0.05930857132613842
58,0.58,0.06074919586328281
59,0.59,0.06074919586328281
60,0.6,0.0656773338513936
61,0.61,0.06594056939465015
62,0.62,0.06594056939465015
63,0.63,0.06918291151118107
64,0.64,0.07001810788361293
65,0.65,0.07001810788361293
66,0.66,0.07957929415367218
67,0.67,0.07957929415367218
68,0.68,0.08037907962428716
69,0.6900000000000001,0.08086280398518435
70,0.7000000000000001,0.08086280398518435
71,0.71,0.08216701514994046
72,0.72,0.08216701514994046
73,0.73,0.08466937414937771
74,0.74,0.08759763214902355
75,0.75,0.08759763214902355
76,0.76,0.08936722229738649
77,0.77,0.08936722229738649
78,0.78,0.11025038914509439
79,0.79,0.11919419693100665
80,0.8,0.11919419693100665
81,0.81,0.12989859383642063
82,0.8200000000000001,0.13305387303868366
83,0.8300000000000001,0.13305387303868366
84,0.84,0.1536618109258384
85,0.85,0.1536618109258384
86,0.86,0.155206138317453
87,0.87,0.15582820638478942
88,0.88,0.15582820638478942
89,0.89,0.1760475624955576
90,0.9,0.1760475624955576
91,0.91,0.1903290137661421
92,0.92,0.20700734049840294
93,0.93,0.20700734049840294
94,0.9400000000000001,0.22246155006612653
95,0.9500000000000001,0.22246155006612653
96,0.96,0.2584634594804186
97,0.97,0.2990929446170268
98,0.98,0.2990929446170268
99,0.99,0.32077963754203814
100,1.0,2.0771561937233787
