,cdf,End to End Latency
0,0.0,11.69311631679807
1,0.01,11.69311631679807
2,0.02,13.105085456562536
3,0.03,13.131321863882985
4,0.04,13.369825833082473
5,0.05,13.612661745700427
6,0.06,13.971232288414402
7,0.07,14.512355523599844
8,0.08,14.599691431569676
9,0.09,16.102916849117836
10,0.1,16.76008957595398
11,0.11,16.76008957595398
12,0.12,17.374445055117736
13,0.13,17.479005126836842
14,0.14,18.93478071465443
15,0.15,20.26713286000765
16,0.16,20.429920258545526
17,0.17,20.9261696835151
18,0.18,21.221196526570374
19,0.19,21.263681404501444
20,0.2,21.477385027032522
21,0.21,21.477385027032522
22,0.22,21.563466644293563
23,0.23,22.22017219356959
24,0.24,22.988648370853415
25,0.25,23.266174067691793
26,0.26,23.453050029702315
27,0.27,23.688757180096744
28,0.28,24.361415880691887
29,0.29,24.459056728268965
30,0.3,24.508023808806044
31,0.31,24.508023808806044
32,0.32,24.655514029012366
33,0.33,24.953162616324942
34,0.34,25.003118897839112
35,0.35000000000000003,25.304963872946626
36,0.36,25.355624461280854
37,0.37,25.457250108795368
38,0.38,25.66172498680418
39,0.39,25.7645774889031
40,0.4,26.23253905892239
41,0.41000000000000003,26.23253905892239
42,0.42,26.76247167863341
43,0.43,27.085556075850388
44,0.44,27.194115310062983
45,0.45,27.248557983356402
46,0.46,27.966311087546437
47,0.47000000000000003,28.13461341223975
48,0.48,29.400175008601114
49,0.49,31.28067978403353
50,0.5,32.23331863093885
51,0.51,32.23331863093885
52,0.52,32.42729996945664
53,0.53,33.48175522538304
54,0.54,34.36369671239413
55,0.55,34.43249290200854
56,0.56,34.63970895500363
57,0.5700000000000001,35.766106256221086
58,0.58,36.12556172046482
59,0.59,36.41572541820215
60,0.6,37.003063394656856
61,0.61,37.003063394656856
62,0.62,37.30027526323027
63,0.63,37.9777595100358
64,0.64,38.12997482649355
65,0.65,39.291205832406035
66,0.66,40.24560203434602
67,0.67,40.24560203434602
68,0.68,40.24560203434602
69,0.6900000000000001,40.32617381019056
70,0.7000000000000001,40.487801599381925
71,0.71,40.487801599381925
72,0.72,41.471263502693624
73,0.73,42.648868811730225
74,0.74,44.389402758225586
75,0.75,44.925284630616794
76,0.76,47.512877853455876
77,0.77,50.55191397047976
78,0.78,52.30023262723876
79,0.79,53.7853340300857
80,0.8,53.89301237649229
81,0.81,53.89301237649229
82,0.8200000000000001,53.89301237649229
83,0.8300000000000001,58.26495833910286
84,0.84,58.61559907630741
85,0.85,61.007747867799274
86,0.86,61.74425127010534
87,0.87,62.115830524611816
88,0.88,62.86571102532425
89,0.89,63.87965264197386
90,0.9,68.78604639433553
91,0.91,68.78604639433553
92,0.92,68.92375619692676
93,0.93,69.0617416948185
94,0.9400000000000001,70.03540615115575
95,0.9500000000000001,71.59325915589925
96,0.96,73.77359923544194
97,0.97,74.21757156391418
98,0.98,82.68192124538828
99,0.99,89.92724906007459
100,1.0,97.61205762231134
