,cdf,Normalized End to End Latency
0,0.0,0.03401336895809113
1,0.01,0.03401336895809113
2,0.02,0.03504923060839133
3,0.03,0.03597246089764227
4,0.04,0.03744052537568777
5,0.05,0.039676286954963204
6,0.06,0.039676286954963204
7,0.07,0.040477801388591736
8,0.08,0.04146102038352242
9,0.09,0.04171053438244991
10,0.1,0.042383270695668794
11,0.11,0.042383270695668794
12,0.12,0.04255314335389525
13,0.13,0.04332603535189993
14,0.14,0.04349968662219686
15,0.15,0.044467284602046214
16,0.16,0.04527494311404125
17,0.17,0.045456405630066955
18,0.18,0.04554740944514214
19,0.19,0.045821515488995365
20,0.2,0.04600516867366751
21,0.21,0.04600516867366751
22,0.22,0.04637468624575882
23,0.23,0.047216988860426745
24,0.24,0.0474062351191396
25,0.25,0.04826727373794137
26,0.26,0.04855774802864329
27,0.27,0.0491439513861072
28,0.28,0.05125195628209493
29,0.29,0.051767047178677375
30,0.3,0.05197453012580341
31,0.31,0.05197453012580341
32,0.32,0.05218284466707463
33,0.33,0.05228731482656824
34,0.34,0.05270729115059698
35,0.35000000000000003,0.05281281125300059
36,0.36,0.05377204941949993
37,0.37,0.05420395126272135
38,0.38,0.055520582913985525
39,0.39,0.057097128398211475
40,0.4,0.05825056729187244
41,0.41000000000000003,0.05825056729187244
42,0.42,0.05871844098561578
43,0.43,0.05930857132613842
44,0.44,0.05942730720466924
45,0.45,0.05990463257717167
46,0.46,0.06123713876207167
47,0.47000000000000003,0.06322841842107449
48,0.48,0.06450571763099099
49,0.49,0.0646348582068288
50,0.5,0.07086338699129381
51,0.51,0.07086338699129381
52,0.52,0.07128984555170034
53,0.53,0.07143256796521726
54,0.54,0.07346094530820546
55,0.55,0.07847294617290075
56,0.56,0.08086280398518435
57,0.5700000000000001,0.08500873001835729
58,0.58,0.08569152763498532
59,0.59,0.08830122405588647
60,0.6,0.10341541401211014
61,0.61,0.10341541401211014
62,0.62,0.107851365800874
63,0.63,0.10871763748265317
64,0.64,0.12087465198622706
65,0.65,0.12405860604111674
66,0.66,0.12707203003549972
67,0.67,0.1280926837875271
68,0.68,0.12989859383642063
69,0.6900000000000001,0.14043631677728274
70,0.7000000000000001,0.14184772569840562
71,0.71,0.14184772569840562
72,0.72,0.14184772569840562
73,0.73,0.1506191022032923
74,0.74,0.15092064194744303
75,0.75,0.15274260014385724
76,0.76,0.15396944217894318
77,0.77,0.15834151134745428
78,0.78,0.1596133243311087
79,0.79,0.16316372991267478
80,0.8,0.16779687726240286
81,0.81,0.16779687726240286
82,0.8200000000000001,0.17016255544058648
83,0.8300000000000001,0.1803238151950351
84,0.84,0.18104655521311142
85,0.85,0.18104655521311142
86,0.86,0.18359903349453494
87,0.87,0.1869337395266882
88,0.88,0.20129152786438959
89,0.89,0.21718603056266375
90,0.9,0.21936878718939543
91,0.91,0.21936878718939543
92,0.92,0.21936878718939543
93,0.93,0.22113077663475186
94,0.9400000000000001,0.23154038123957085
95,0.9500000000000001,0.23433560454339966
96,0.96,0.24783279720833296
97,0.97,0.25082470733001944
98,0.98,0.2943455364635546
99,0.99,0.39653109854538615
100,1.0,0.45248495530766547
