,cdf,Time to First Token
0,0.0,4.782675039520193
1,0.01,4.782675039520193
2,0.02,6.62599222410041
3,0.03,7.063920095063338
4,0.04,7.1349136960709965
5,0.05,7.621705602494227
6,0.06,8.47397932455958
7,0.07,8.732050502941336
8,0.08,9.034045137901533
9,0.09,9.198130341634384
10,0.1,9.272010535743222
11,0.11,9.272010535743222
12,0.12,9.272010535743222
13,0.13,9.845359843713084
14,0.14,9.964215911593758
15,0.15,10.10469604763291
16,0.16,10.288227465101512
17,0.17,10.308824517083695
18,0.18,10.412429960629876
19,0.19,10.58036882420654
20,0.2,10.66535127971027
21,0.21,10.66535127971027
22,0.22,10.794106524393577
23,0.23,10.88080573995524
24,0.24,10.924416140104958
25,0.25,11.23462251816424
26,0.26,11.461577024136483
27,0.27,11.507515162571764
28,0.28,11.553637421617882
29,0.29,11.599944539232464
30,0.3,11.716525959073945
31,0.31,11.716525959073945
32,0.32,11.81063412888531
33,0.33,12.219100403925715
34,0.34,12.243563067397039
35,0.35000000000000003,12.64169332923948
36,0.36,12.768744501987658
37,0.37,12.794307554043687
38,0.38,13.289847027776641
39,0.39,13.31645332813255
40,0.4,13.80457936278718
41,0.41000000000000003,13.80457936278718
42,0.42,13.88765584687896
43,0.43,14.310598076508555
44,0.44,14.48335980826798
45,0.45,14.512355523599844
46,0.46,14.687552930358212
47,0.47000000000000003,14.95432269718214
48,0.48,15.014259802243886
49,0.49,15.044318380426558
50,0.5,15.165155672452096
51,0.51,15.165155672452096
52,0.52,15.256420156567279
53,0.53,15.256420156567279
54,0.54,15.348233873821947
55,0.55,15.533522248864974
56,0.56,15.721047479445145
57,0.5700000000000001,16.167457533342063
58,0.58,16.29731597809612
59,0.59,16.461106781569853
60,0.6,16.693183097513522
61,0.61,16.693183097513522
62,0.62,16.8947080935399
63,0.63,17.20156638096479
64,0.64,17.584194445047736
65,0.65,17.654672107675523
66,0.66,17.69001679657978
67,0.67,18.0113202620591
68,0.68,18.15598877486481
69,0.6900000000000001,18.26525220643967
70,0.7000000000000001,19.08686654325755
71,0.71,19.08686654325755
72,0.72,19.125078488289084
73,0.73,19.201732032677477
74,0.74,19.27869280539285
75,0.75,19.317288786985227
76,0.76,19.355962037810027
77,0.77,19.43354096623919
78,0.78,19.82612466739632
79,0.79,19.82612466739632
80,0.8,19.945439040347992
81,0.81,19.945439040347992
82,0.8200000000000001,19.985369849237582
83,0.8300000000000001,20.635244439444325
84,0.84,20.717950747111136
85,0.85,21.434473168836654
86,0.86,21.520382794854417
87,0.87,21.9112571309243
88,0.88,21.955123511566782
89,0.89,22.66904959863203
90,0.9,23.173295221991282
91,0.91,23.173295221991282
92,0.92,23.31275299475424
93,0.93,23.54705013603367
94,0.9400000000000001,23.783702003519156
95,0.9500000000000001,23.974734795552237
96,0.96,24.7543336255018
97,0.97,26.390407477549488
98,0.98,27.41254084254664
99,0.99,27.85466923853611
100,1.0,30.969431716511867
