,cdf,Output Throughput
0,0.0,2.210016019913975
1,0.01,2.210016019913975
2,0.02,2.5218677769999465
3,0.03,3.3973642407307847
4,0.04,3.98684408184822
5,0.05,4.034974431408211
6,0.06,4.267379692251575
7,0.07,4.318896749873268
8,0.08,4.522206339697921
9,0.09,4.558529099842427
10,0.1,4.558529099842427
11,0.11,4.558529099842427
12,0.12,4.604343094301705
13,0.13,4.967914003184976
14,0.14,5.349483739703562
15,0.15,5.446646319245281
16,0.16,5.5234356645056994
17,0.17,5.5234356645056994
18,0.18,5.545573661018751
19,0.19,5.876727682014373
20,0.2,5.9595805137433455
21,0.21,5.9595805137433455
22,0.22,6.128806938497908
23,0.23,6.265134845043132
24,0.24,6.31545696065555
25,0.25,6.494788744105482
26,0.26,6.546955460088887
27,0.27,6.62599222410041
28,0.28,6.639257473798307
29,0.29,7.0498063685996755
30,0.3,7.0498063685996755
31,0.31,7.0498063685996755
32,0.32,7.120658124250674
33,0.33,7.698305042926664
34,0.34,7.806839316902294
35,0.35000000000000003,7.869544538799241
36,0.36,8.060698341786706
37,0.37,8.27302485316726
38,0.38,9.198130341634384
39,0.39,9.272010535743222
40,0.4,9.669728730021793
41,0.41000000000000003,9.669728730021793
42,0.42,11.324859997038017
43,0.43,11.66975344703424
44,0.44,11.76348593590392
45,0.45,12.366612963151994
46,0.46,12.743232524960709
47,0.47000000000000003,13.612661745700427
48,0.48,13.999202723426244
49,0.49,14.027229155304973
50,0.5,14.111645554323536
51,0.51,14.111645554323536
52,0.52,15.47151224189346
53,0.53,15.502486240375733
54,0.54,15.815657341615443
55,0.55,16.329943237311525
56,0.56,16.693183097513522
57,0.5700000000000001,16.82726421636398
58,0.58,16.860952433013345
59,0.59,17.030407878931406
60,0.6,17.167197616966856
61,0.61,17.167197616966856
62,0.62,17.513998130093775
63,0.63,18.0113202620591
64,0.64,18.448821104444963
65,0.65,18.597003662600944
66,0.66,18.93478071465443
67,0.67,18.972688183552638
68,0.68,19.125078488289084
69,0.6900000000000001,19.163366933711085
70,0.7000000000000001,19.240173938648805
71,0.71,19.240173938648805
72,0.72,19.317288786985227
73,0.73,19.511430831945695
74,0.74,20.348363772040837
75,0.75,20.594015179825057
76,0.76,20.717950747111136
77,0.77,21.09425052394139
78,0.78,21.178796533510287
79,0.79,21.563466644293563
80,0.8,21.73666631011355
81,0.81,21.73666631011355
82,0.8200000000000001,21.823787129872706
83,0.8300000000000001,21.955123511566782
84,0.84,21.99907771279114
85,0.85,22.087250280605375
86,0.86,22.48842062089808
87,0.87,22.988648370853415
88,0.88,23.080787149755857
89,0.89,23.500003082814832
90,0.9,23.594191377547254
91,0.91,23.594191377547254
92,0.92,23.974734795552237
93,0.93,24.11901566217658
94,0.9400000000000001,24.70487441745884
95,0.9500000000000001,25.20394615391064
96,0.96,25.20394615391064
97,0.97,26.709000206748026
98,0.98,27.79901555374385
99,0.99,28.531268237328565
100,1.0,29.400175008601114
