,cdf,End to End Latency
0,0.0,9.16141129508
1,0.01,9.16141129508
2,0.02,11.257114254937344
3,0.03,11.881710974657745
4,0.04,12.768744501987658
5,0.05,13.915458961687523
6,0.06,16.461106781569853
7,0.07,16.626543710536804
8,0.08,17.796475991051587
9,0.09,17.796475991051587
10,0.1,18.15598877486481
11,0.11,18.4119603230175
12,0.12,18.448821104444963
13,0.13,18.821512138145472
14,0.14,18.859192843126735
15,0.15,18.859192843126735
16,0.16,20.429920258545526
17,0.17,20.676556240123897
18,0.18,20.717950747111136
19,0.19,21.306251337243193
20,0.2,21.477385027032522
21,0.21,21.563466644293563
22,0.22,21.78018315958325
23,0.23,22.443488711565614
24,0.24,22.623756792241156
25,0.25,22.988648370853415
26,0.26,23.453050029702315
27,0.27,23.453050029702315
28,0.28,24.11901566217658
29,0.29,24.11901566217658
30,0.3,24.70487441745884
31,0.31,25.10333169881963
32,0.32,25.355624461280854
33,0.33,25.355624461280854
34,0.34,25.55928307312625
35,0.35000000000000003,26.180126393469997
36,0.36,26.180126393469997
37,0.37,26.655635570970322
38,0.38,26.869735986699773
39,0.39,27.194115310062983
40,0.4,27.577510556825658
41,0.41000000000000003,27.85466923853611
42,0.42,28.13461341223975
43,0.43,28.13461341223975
44,0.44,28.24737728086207
45,0.45,28.417371072605857
46,0.46,28.645621903256057
47,0.47000000000000003,28.991440241586453
48,0.48,29.049481162991018
49,0.49,30.416968843737266
50,0.5,30.538880420353877
51,0.51,31.031432580809184
52,0.52,31.406053124477214
53,0.53,31.468928105707406
54,0.54,32.16891639591199
55,0.55,32.950309864968155
56,0.56,33.2814660955245
57,0.5700000000000001,34.57049874730132
58,0.58,34.57049874730132
59,0.59,35.26886938251604
60,0.6,35.6946455044604
61,0.61,36.270353405925924
62,0.62,37.225749238728305
63,0.63,37.449775214686134
64,0.64,37.449775214686134
65,0.65,37.9777595100358
66,0.66,38.35944246645889
67,0.67,38.66754889135929
68,0.68,39.68608914824719
69,0.6900000000000001,39.68608914824719
70,0.7000000000000001,39.845151470422216
71,0.71,40.1651912410706
72,0.72,40.1651912410706
73,0.73,41.05861739934763
74,0.74,41.471263502693624
75,0.75,41.720839145102175
76,0.76,42.393741660651905
77,0.77,43.42349946955025
78,0.78,43.68482374232135
79,0.79,44.925284630616794
80,0.8,44.925284630616794
81,0.81,46.47900845847786
82,0.8200000000000001,47.41794702857384
83,0.8300000000000001,48.47270197777481
84,0.84,48.56974442417677
85,0.85,48.8620389949823
86,0.86,48.8620389949823
87,0.87,53.35676776573205
88,0.88,54.21734257647094
89,0.89,58.14854483592783
90,0.9,58.498484992238865
91,0.91,61.252267654323745
92,0.92,64.39273964569155
93,0.93,65.17010766025308
94,0.9400000000000001,66.35379118512954
95,0.9500000000000001,73.77359923544194
96,0.96,87.0951316939423
97,0.97,89.38930084488781
98,0.98,113.40903671922271
99,0.99,118.03734888197941
100,1.0,135.77527604169356
