,cdf,Normalized End to End Latency
0,0.0,0.026436709825988915
1,0.01,0.026436709825988915
2,0.02,0.028240400371375287
3,0.03,0.028467229757745738
4,0.04,0.02858132675667759
5,0.05,0.028868573962298034
6,0.06,0.02904230613931724
7,0.07,0.029510720515896368
8,0.08,0.030348697905969318
9,0.09,0.03203258391179361
10,0.1,0.03222535722113038
11,0.11,0.03228987245080231
12,0.12,0.03228987245080231
13,0.13,0.03235451684009322
14,0.14,0.03274511004448971
15,0.15,0.03274511004448971
16,0.16,0.033674930169957415
17,0.17,0.033809899694717246
18,0.18,0.03401336895809113
19,0.19,0.03428656733728183
20,0.2,0.034355209113732854
21,0.21,0.034631153183201334
22,0.22,0.03533074911971233
23,0.23,0.03568582917052709
24,0.24,0.035828858402644215
25,0.25,0.03618894453665566
26,0.26,0.03618894453665566
27,0.27,0.0369939238904306
28,0.28,0.03714219598190319
29,0.29,0.03714219598190319
30,0.3,0.03766584388261353
31,0.31,0.03774125097747362
32,0.32,0.0381968744142284
33,0.33,0.0381968744142284
34,0.34,0.03904651774248419
35,0.35000000000000003,0.04204555707316023
36,0.36,0.042129732362595984
37,0.37,0.0428092297904313
38,0.38,0.042894933954175915
39,0.39,0.042894933954175915
40,0.4,0.04306685736489062
41,0.41000000000000003,0.04376146939215274
42,0.42,0.044112965373737816
43,0.43,0.044112965373737816
44,0.44,0.044467284602046214
45,0.45,0.04491418839179008
46,0.46,0.045184483687239964
47,0.47000000000000003,0.04563859545003733
48,0.48,0.045729964009496867
49,0.49,0.045821515488995365
50,0.5,0.04769152764665718
51,0.51,0.04865496073740934
52,0.52,0.04865496073740934
53,0.53,0.049340920933777434
54,0.54,0.04953867993776148
55,0.55,0.05033767399037862
56,0.56,0.053343589008089935
57,0.5700000000000001,0.05366461275732314
58,0.58,0.05366461275732314
59,0.59,0.05563173523213165
60,0.6,0.05630333783518858
61,0.61,0.05630333783518858
62,0.62,0.056529002289774054
63,0.63,0.05755573756903646
64,0.64,0.058601121423206955
65,0.65,0.06038579186916246
66,0.66,0.060506684345376996
67,0.67,0.06074919586328281
68,0.68,0.061359735636470215
69,0.6900000000000001,0.062100488338221946
70,0.7000000000000001,0.06285018362356636
71,0.71,0.0629760098170069
72,0.72,0.0629760098170069
73,0.73,0.06476425732235798
74,0.74,0.06673662326332266
75,0.75,0.07390303607344209
76,0.76,0.07449663177686719
77,0.77,0.0752453356242504
78,0.78,0.07894519935012845
79,0.79,0.07973861205988571
80,0.8,0.08021848206260028
81,0.81,0.08118690307520607
82,0.8200000000000001,0.08332544382798268
83,0.8300000000000001,0.08332544382798268
84,0.84,0.08954613565533923
85,0.85,0.1001585080908159
86,0.86,0.1001585080908159
87,0.87,0.10300257844004142
88,0.88,0.10550454465794055
89,0.89,0.1159030494041653
90,0.9,0.12160208024310702
91,0.91,0.13120409684582243
92,0.92,0.16645985701040752
93,0.93,0.22832140027252712
94,0.9400000000000001,0.2631579267715344
95,0.9500000000000001,0.3392558079871081
96,0.96,0.36898442949080795
97,0.97,0.4278422256586215
98,0.98,0.6563896811006248
99,0.99,0.8195494291943966
100,1.0,0.9111930164522756
