,cdf,End to End Latency
0,0.0,11.90549818381622
1,0.01,15.65828886950585
2,0.02,17.903575861008203
3,0.03,19.201732032677477
4,0.04,20.5118036244281
5,0.05,20.9261696835151
6,0.06,21.78018315958325
7,0.07,22.714433081311974
8,0.08,22.89687741106054
9,0.09,23.453050029702315
10,0.1,24.361415880691887
11,0.11,24.655514029012366
12,0.12,25.20394615391064
13,0.13,25.7645774889031
14,0.14,26.127818448627895
15,0.15,26.285056654635955
16,0.16,26.443241126153197
17,0.17,26.76247167863341
18,0.18,27.031439080693858
19,0.19,27.522410635633197
20,0.2,27.743473065124977
21,0.21,27.910434342116766
22,0.22,28.81801234629703
23,0.23,28.991440241586453
24,0.24,29.636319807141025
25,0.25,29.695651778726894
26,0.26,29.814672307879587
27,0.27,29.874361341528978
28,0.28,30.600019320094326
29,0.29,30.661280620034457
30,0.3,30.907554730065282
31,0.31,31.658309312946972
32,0.32,31.78519619708015
33,0.33,32.29784979936916
34,0.34,32.557268977381305
35,0.35000000000000003,32.81877183311004
36,0.36,33.01627645128441
37,0.37,33.548785766374806
38,0.38,33.81825257239694
39,0.39,34.43249290200854
40,0.4,34.77854532472673
41,0.41000000000000003,35.05788966797693
42,0.42,35.26886938251604
43,0.43,35.623327531424515
44,0.44,35.6946455044604
45,0.45,35.90945723986225
46,0.46,36.48862977339375
47,0.47000000000000003,36.708219736349946
48,0.48,36.85534672213993
49,0.49,37.003063394656856
50,0.5,37.225749238728305
51,0.51,37.524749739640455
52,0.52,37.67514938749509
53,0.53,38.28280022376868
54,0.54,38.66754889135929
55,0.55,38.97813005423709
56,0.56,39.212701924648975
57,0.5700000000000001,39.68608914824719
58,0.58,40.004851316295785
59,0.59,40.24560203434602
60,0.6,40.731458730619785
61,0.61,40.81300319254295
62,0.62,40.976582199748535
63,0.63,41.22318083124537
64,0.64,41.804364348595875
65,0.65,41.804364348595875
66,0.66,41.97191674322714
67,0.67,42.22450533589516
68,0.68,42.819805990397306
69,0.6900000000000001,42.905531327715394
70,0.7000000000000001,43.07749721283061
71,0.71,43.42349946955025
72,0.72,43.59754137720183
73,0.73,44.03570409928742
74,0.74,44.12386366705374
75,0.75,44.745942355985854
76,0.76,44.925284630616794
77,0.77,45.28612847883683
78,0.78,45.37679139871435
79,0.79,45.924593315993896
80,0.8,46.5720595264628
81,0.81,47.228654015778176
82,0.8200000000000001,48.37585342237466
83,0.8300000000000001,48.95986089487216
84,0.84,49.05787863440143
85,0.85,49.35311081546546
86,0.86,49.849117991448196
87,0.87,50.0489138553459
88,0.88,50.75452664910623
89,0.89,51.16219148331339
90,0.9,51.57313071742179
91,0.91,52.30023262723876
92,0.92,53.14376690938267
93,0.93,54.98172381112103
94,0.9400000000000001,55.98035589845489
95,0.9500000000000001,56.99712612291374
96,0.96,57.80069803490647
97,0.97,59.32322375770783
98,0.98,59.91943226817587
99,0.99,60.15959007269979
100,1.0,60.15959007269979
