,cdf,Normalized End to End Latency
0,0.0,0.025197720951150127
1,0.01,0.025197720951150127
2,0.02,0.02524816683894022
3,0.03,0.0302275455402293
4,0.04,0.03127295366952141
5,0.05,0.031587252184406465
6,0.06,0.031587252184406465
7,0.07,0.032549227554047225
8,0.08,0.032679685249196025
9,0.09,0.03281066582035456
10,0.1,0.03347348546025249
11,0.11,0.03347348546025249
12,0.12,0.03347348546025249
13,0.13,0.03394541017895408
14,0.14,0.03401336895809113
15,0.15,0.03483956478133087
16,0.16,0.03526015821238024
17,0.17,0.03547235518671911
18,0.18,0.03547235518671911
19,0.19,0.03568582917052709
20,0.2,0.03714219598190319
21,0.21,0.03729106234970003
22,0.22,0.0381968744142284
23,0.23,0.039517898741957595
24,0.24,0.039517898741957595
25,0.25,0.03959701365435389
26,0.26,0.03975571896087905
27,0.27,0.039835309989829766
28,0.28,0.0403969266605426
29,0.29,0.04113065533248235
30,0.3,0.04113065533248235
31,0.31,0.04121299898680164
32,0.32,0.04221407617112971
33,0.33,0.0428092297904313
34,0.34,0.04306685736489062
35,0.35000000000000003,0.04332603535189993
36,0.36,0.04332603535189993
37,0.37,0.04332603535189993
38,0.38,0.04349968662219686
39,0.39,0.04384907994148639
40,0.4,0.04420127961873029
41,0.41000000000000003,0.04455630819484311
42,0.42,0.04455630819484311
43,0.43,0.045456405630066955
44,0.44,0.0459132502547391
45,0.45,0.046282029529983074
46,0.46,0.04656055654547099
47,0.47000000000000003,0.047978537075465344
48,0.48,0.047978537075465344
49,0.49,0.04817083562857485
50,0.5,0.04826727373794137
51,0.51,0.04836390491659591
52,0.52,0.04865496073740934
53,0.53,0.04865496073740934
54,0.54,0.048752368066212935
55,0.55,0.04924233767516848
56,0.56,0.049340920933777434
57,0.5700000000000001,0.049737231562209806
58,0.58,0.049936578983954726
59,0.59,0.049936578983954726
60,0.6,0.05013672539256133
61,0.61,0.05053942799259056
62,0.62,0.050945365135418495
63,0.63,0.051354562801178213
64,0.64,0.05239199413553034
65,0.65,0.05239199413553034
66,0.66,0.053557390753811995
67,0.67,0.05366461275732314
68,0.68,0.0550781900341556
69,0.6900000000000001,0.05563173523213165
70,0.7000000000000001,0.05563173523213165
71,0.71,0.05563173523213165
72,0.72,0.05585470789541409
73,0.73,0.057786421656804025
74,0.74,0.058601121423206955
75,0.75,0.05942730720466924
76,0.76,0.0597849430015929
77,0.77,0.0597849430015929
78,0.78,0.06111478683647312
79,0.79,0.061976411438445275
80,0.8,0.06607258254659137
81,0.81,0.06713824680252445
82,0.8200000000000001,0.06794875938368174
83,0.8300000000000001,0.06794875938368174
84,0.84,0.06794875938368174
85,0.85,0.06822109882776521
86,0.86,0.068631655997422
87,0.87,0.06987821156416514
88,0.88,0.0711474082978508
89,0.89,0.0711474082978508
90,0.9,0.07171887055595703
91,0.91,0.07229492284931895
92,0.92,0.07434778735773258
93,0.93,0.07494495534269678
94,0.9400000000000001,0.07942029456495353
95,0.9500000000000001,0.07942029456495353
96,0.96,0.0828269878621278
97,0.97,0.0884780032832256
98,0.98,0.08865513642293174
99,0.99,0.11338102546082132
100,1.0,0.13683203010563819
