,cdf,End to End Latency
0,0.0,10.794106524393577
1,0.01,10.794106524393577
2,0.02,10.794106524393577
3,0.03,16.65983008433167
4,0.04,16.65983008433167
5,0.05,27.194115310062983
6,0.06,27.194115310062983
7,0.07,27.194115310062983
8,0.08,35.26886938251604
9,0.09,35.26886938251604
10,0.1,38.20631111243247
11,0.11,38.20631111243247
12,0.12,38.20631111243247
13,0.13,38.51318757279229
14,0.14,38.51318757279229
15,0.15,38.900251672510336
16,0.16,38.900251672510336
17,0.17,38.900251672510336
18,0.18,39.291205832406035
19,0.19,39.291205832406035
20,0.2,39.291205832406035
21,0.21,39.291205832406035
22,0.22,39.36986690514359
23,0.23,39.36986690514359
24,0.24,39.36986690514359
25,0.25,40.81300319254295
26,0.26,40.81300319254295
27,0.27,40.976582199748535
28,0.28,40.976582199748535
29,0.29,40.976582199748535
30,0.3,43.77228084691059
31,0.31,43.77228084691059
32,0.32,44.03570409928742
33,0.33,44.03570409928742
34,0.34,44.03570409928742
35,0.35000000000000003,44.212199730451246
36,0.36,44.212199730451246
37,0.37,45.74126178911519
38,0.38,45.74126178911519
39,0.39,45.74126178911519
40,0.4,47.703310038808226
41,0.41000000000000003,47.703310038808226
42,0.42,50.24951050346689
43,0.43,50.24951050346689
44,0.44,52.19573665795356
45,0.45,52.19573665795356
46,0.46,52.19573665795356
47,0.47000000000000003,52.93161635500444
48,0.48,52.93161635500444
49,0.49,53.35676776573205
50,0.5,53.35676776573205
51,0.51,53.35676776573205
52,0.52,54.000906295163944
53,0.53,54.000906295163944
54,0.54,54.21734257647094
55,0.55,54.21734257647094
56,0.56,54.21734257647094
57,0.5700000000000001,56.76959291237637
58,0.58,56.76959291237637
59,0.59,61.62088613270255
60,0.6,61.62088613270255
61,0.61,61.62088613270255
62,0.62,61.62088613270255
63,0.63,61.62088613270255
64,0.64,65.17010766025308
65,0.65,65.17010766025308
66,0.66,66.35379118512954
67,0.67,66.35379118512954
68,0.68,66.35379118512954
69,0.6900000000000001,67.69422713421983
70,0.7000000000000001,67.69422713421983
71,0.71,69.33854198537861
72,0.72,69.33854198537861
73,0.73,69.33854198537861
74,0.74,71.02279778045839
75,0.75,71.02279778045839
76,0.76,71.16498556380265
77,0.77,71.16498556380265
78,0.78,71.16498556380265
79,0.79,71.30745800737382
80,0.8,71.30745800737382
81,0.81,85.54144394465554
82,0.8200000000000001,85.54144394465554
83,0.8300000000000001,86.40115003692432
84,0.84,86.40115003692432
85,0.85,86.40115003692432
86,0.86,88.67703904662787
87,0.87,88.67703904662787
88,0.88,139.07330177102023
89,0.89,139.07330177102023
90,0.9,139.07330177102023
91,0.91,139.63070923562609
92,0.92,139.63070923562609
93,0.93,142.73662568405362
94,0.9400000000000001,142.73662568405362
95,0.9500000000000001,142.73662568405362
96,0.96,158.06418546692328
97,0.97,158.06418546692328
98,0.98,169.52513603214788
99,0.99,169.52513603214788
100,1.0,176.79683085255618
