,cdf,Normalized End to End Latency
0,0.0,0.013075671070196661
1,0.01,0.013075671070196661
2,0.02,0.013075671070196661
3,0.03,0.01896800205900161
4,0.04,0.01896800205900161
5,0.05,0.022482866134419098
6,0.06,0.022482866134419098
7,0.07,0.022482866134419098
8,0.08,0.028868573962298034
9,0.09,0.028868573962298034
10,0.1,0.02927557650353776
11,0.11,0.02927557650353776
12,0.12,0.02927557650353776
13,0.13,0.030167150843845223
14,0.14,0.030167150843845223
15,0.15,0.03387758718159356
16,0.16,0.03387758718159356
17,0.17,0.03387758718159356
18,0.18,0.03618894453665566
19,0.19,0.03618894453665566
20,0.2,0.03904651774248419
21,0.21,0.03904651774248419
22,0.22,0.03920301665477981
23,0.23,0.03920301665477981
24,0.24,0.03920301665477981
25,0.25,0.040075040401723556
26,0.26,0.040075040401723556
27,0.27,0.04146102038352242
28,0.28,0.04146102038352242
29,0.29,0.04146102038352242
30,0.3,0.042383270695668794
31,0.31,0.042383270695668794
32,0.32,0.05003655211505374
33,0.33,0.05003655211505374
34,0.34,0.05003655211505374
35,0.35000000000000003,0.07072180180250003
36,0.36,0.07072180180250003
37,0.37,0.07200632065092069
38,0.38,0.07200632065092069
39,0.39,0.07200632065092069
40,0.4,0.07215047744902064
41,0.41000000000000003,0.07215047744902064
42,0.42,0.0731676883341777
43,0.43,0.0731676883341777
44,0.44,0.07390303607344209
45,0.45,0.07390303607344209
46,0.46,0.07390303607344209
47,0.47000000000000003,0.07569816491833375
48,0.48,0.07569816491833375
49,0.49,0.07784766684721442
50,0.5,0.07784766684721442
51,0.51,0.07784766684721442
52,0.52,0.07800351803209372
53,0.53,0.07800351803209372
54,0.54,0.08500873001835729
55,0.55,0.08500873001835729
56,0.56,0.08500873001835729
57,0.5700000000000001,0.09153798126829614
58,0.58,0.09153798126829614
59,0.59,0.09357413308069784
60,0.6,0.09357413308069784
61,0.61,0.0962312355318245
62,0.62,0.0962312355318245
63,0.63,0.0962312355318245
64,0.64,0.0981752360964997
65,0.65,0.0981752360964997
66,0.66,0.11247759549414765
67,0.67,0.11247759549414765
68,0.68,0.11247759549414765
69,0.6900000000000001,0.1149795237292563
70,0.7000000000000001,0.1149795237292563
71,0.71,0.11730226496624101
72,0.72,0.11730226496624101
73,0.73,0.11730226496624101
74,0.74,0.12331648275372699
75,0.75,0.12331648275372699
76,0.76,0.13252272038299298
77,0.77,0.13252272038299298
78,0.78,0.13252272038299298
79,0.79,0.1393173078737188
80,0.8,0.1393173078737188
81,0.81,0.1602530564529447
82,0.8200000000000001,0.1602530564529447
83,0.8300000000000001,0.1615402231354701
84,0.84,0.1615402231354701
85,0.85,0.1615402231354701
86,0.86,0.1778168705061217
87,0.87,0.1778168705061217
88,0.88,0.18919045838583287
89,0.89,0.18919045838583287
90,0.9,0.18919045838583287
91,0.91,0.19109185474031404
92,0.92,0.19109185474031404
93,0.93,0.21459537236935272
94,0.9400000000000001,0.21459537236935272
95,0.9500000000000001,0.21459537236935272
96,0.96,0.27225914326192013
97,0.97,0.27225914326192013
98,0.98,0.33121059464050046
99,0.99,0.33121059464050046
100,1.0,0.3474964421893278
