,cdf,Time to First Token
0,0.0,2.2501565022056855
1,0.01,2.2501565022056855
2,0.02,2.2501565022056855
3,0.03,11.01216201399233
4,0.04,11.01216201399233
5,0.05,17.374445055117736
6,0.06,17.374445055117736
7,0.07,17.374445055117736
8,0.08,28.24737728086207
9,0.09,28.24737728086207
10,0.1,28.991440241586453
11,0.11,28.991440241586453
12,0.12,28.991440241586453
13,0.13,31.21818092332617
14,0.14,31.21818092332617
15,0.15,31.468928105707406
16,0.16,31.468928105707406
17,0.17,31.468928105707406
18,0.18,32.687758902651446
19,0.19,32.687758902651446
20,0.2,32.81877183311004
21,0.21,32.81877183311004
22,0.22,33.01627645128441
23,0.23,33.01627645128441
24,0.24,33.01627645128441
25,0.25,33.68324970284932
26,0.26,33.68324970284932
27,0.27,34.77854532472673
28,0.28,34.77854532472673
29,0.29,34.77854532472673
30,0.3,36.41572541820215
31,0.31,36.41572541820215
32,0.32,37.524749739640455
33,0.33,37.524749739640455
34,0.34,37.524749739640455
35,0.35000000000000003,37.750575111994586
36,0.36,37.750575111994586
37,0.37,38.97813005423709
38,0.38,38.97813005423709
39,0.39,38.97813005423709
40,0.4,40.487801599381925
41,0.41000000000000003,40.487801599381925
42,0.42,40.487801599381925
43,0.43,40.487801599381925
44,0.44,40.81300319254295
45,0.45,40.81300319254295
46,0.46,40.81300319254295
47,0.47000000000000003,42.22450533589516
48,0.48,42.22450533589516
49,0.49,42.99142828733044
50,0.5,42.99142828733044
51,0.51,42.99142828733044
52,0.52,44.835523822164006
53,0.53,44.835523822164006
54,0.54,45.28612847883683
55,0.55,45.28612847883683
56,0.56,45.28612847883683
57,0.5700000000000001,46.85233195350981
58,0.58,46.85233195350981
59,0.59,47.79881216100805
60,0.6,47.79881216100805
61,0.61,50.55191397047976
62,0.62,50.55191397047976
63,0.63,50.55191397047976
64,0.64,51.2646182930898
65,0.65,51.2646182930898
66,0.66,55.75688164683858
67,0.67,55.75688164683858
68,0.68,55.75688164683858
69,0.6900000000000001,56.20472583755698
70,0.7000000000000001,56.20472583755698
71,0.71,57.225571289293
72,0.72,57.225571289293
73,0.73,57.225571289293
74,0.74,59.7997131227849
75,0.75,59.7997131227849
76,0.76,64.26408282322265
77,0.77,64.26408282322265
78,0.78,64.26408282322265
79,0.79,64.39273964569155
80,0.8,64.39273964569155
81,0.81,64.90994780947346
82,0.8200000000000001,64.90994780947346
83,0.8300000000000001,75.71686646781632
84,0.84,75.71686646781632
85,0.85,75.71686646781632
86,0.86,79.75831181879951
87,0.87,79.75831181879951
88,0.88,80.88278148043352
89,0.89,80.88278148043352
90,0.9,80.88278148043352
91,0.91,131.7625088833514
92,0.92,131.7625088833514
93,0.93,134.15570902619444
94,0.9400000000000001,134.15570902619444
95,0.9500000000000001,134.15570902619444
96,0.96,134.15570902619444
97,0.97,134.15570902619444
98,0.98,150.95792752571776
99,0.99,150.95792752571776
100,1.0,164.18620832368592
