,cdf,Output Throughput
0,0.0,2.8777244270465556
1,0.01,2.8777244270465556
2,0.02,2.8777244270465556
3,0.03,3.019224071275285
4,0.04,3.019224071275285
5,0.05,3.6729675559067476
6,0.06,3.6729675559067476
7,0.07,3.6729675559067476
8,0.08,4.659928072814369
9,0.09,4.659928072814369
10,0.1,5.2330801925542945
11,0.11,5.2330801925542945
12,0.12,5.2330801925542945
13,0.13,5.285673540473237
14,0.14,5.285673540473237
15,0.15,5.623757729813228
16,0.16,5.623757729813228
17,0.17,5.623757729813228
18,0.18,6.190402492891106
19,0.19,6.190402492891106
20,0.2,6.240124351660217
21,0.21,6.240124351660217
22,0.22,7.177851878292304
23,0.23,7.177851878292304
24,0.24,7.177851878292304
25,0.25,7.545868339481602
26,0.26,7.545868339481602
27,0.27,8.109207931246944
28,0.28,8.109207931246944
29,0.29,8.109207931246944
30,0.3,8.524976054706144
31,0.31,8.524976054706144
32,0.32,8.697192052688527
33,0.33,8.697192052688527
34,0.34,8.697192052688527
35,0.35000000000000003,8.890650583404684
36,0.36,8.890650583404684
37,0.37,10.185857857444494
38,0.38,10.185857857444494
39,0.39,10.185857857444494
40,0.4,10.39162590476448
41,0.41000000000000003,10.39162590476448
42,0.42,10.686703334324303
43,0.43,10.686703334324303
44,0.44,10.924416140104958
45,0.45,10.924416140104958
46,0.46,10.924416140104958
47,0.47000000000000003,11.76348593590392
48,0.48,11.76348593590392
49,0.49,12.819921783381114
50,0.5,12.819921783381114
51,0.51,12.819921783381114
52,0.52,12.845587292456953
53,0.53,12.845587292456953
54,0.54,13.21034665871807
55,0.55,13.21034665871807
56,0.56,13.21034665871807
57,0.5700000000000001,13.531230286753546
58,0.58,13.531230286753546
59,0.59,13.667221457547209
60,0.6,13.667221457547209
61,0.61,13.859908282749332
62,0.62,13.859908282749332
63,0.63,13.859908282749332
64,0.64,13.88765584687896
65,0.65,13.88765584687896
66,0.66,14.139897096974835
67,0.67,14.139897096974835
68,0.68,14.139897096974835
69,0.6900000000000001,19.985369849237582
70,0.7000000000000001,19.985369849237582
71,0.71,23.594191377547254
72,0.72,23.594191377547254
73,0.73,23.594191377547254
74,0.74,24.11901566217658
75,0.75,24.11901566217658
76,0.76,24.953162616324942
77,0.77,24.953162616324942
78,0.78,24.953162616324942
79,0.79,25.50821557447864
80,0.8,25.50821557447864
81,0.81,25.61045280900837
82,0.8200000000000001,25.61045280900837
83,0.8300000000000001,27.632720788170655
84,0.84,27.632720788170655
85,0.85,27.632720788170655
86,0.86,29.518011263308665
87,0.87,29.518011263308665
88,0.88,33.1486060840254
89,0.89,33.1486060840254
90,0.9,33.1486060840254
91,0.91,34.158131775104636
92,0.92,34.158131775104636
93,0.93,34.63970895500363
94,0.9400000000000001,34.63970895500363
95,0.9500000000000001,34.63970895500363
96,0.96,44.47827043141523
97,0.97,44.47827043141523
98,0.98,52.72031270818174
99,0.99,52.72031270818174
100,1.0,76.47783388183377
