,cdf,Normalized End to End Latency
0,0.0,0.019545663917194606
1,0.01,0.019545663917194606
2,0.02,0.019545663917194606
3,0.03,0.019545663917194606
4,0.04,0.019545663917194606
5,0.05,0.019545663917194606
6,0.06,0.031148111663696996
7,0.07,0.031148111663696996
8,0.08,0.031148111663696996
9,0.09,0.031148111663696996
10,0.1,0.031148111663696996
11,0.11,0.031148111663696996
12,0.12,0.044112965373737816
13,0.13,0.044112965373737816
14,0.14,0.044112965373737816
15,0.15,0.044112965373737816
16,0.16,0.044112965373737816
17,0.17,0.044112965373737816
18,0.18,0.05398756843969932
19,0.19,0.05398756843969932
20,0.2,0.05398756843969932
21,0.21,0.05398756843969932
22,0.22,0.05398756843969932
23,0.23,0.05398756843969932
24,0.24,0.05442120135069811
25,0.25,0.05442120135069811
26,0.26,0.05442120135069811
27,0.27,0.05442120135069811
28,0.28,0.05442120135069811
29,0.29,0.05442120135069811
30,0.3,0.0597849430015929
31,0.31,0.0597849430015929
32,0.32,0.0597849430015929
33,0.33,0.0597849430015929
34,0.34,0.0597849430015929
35,0.35000000000000003,0.0597849430015929
36,0.36,0.06087081587502112
37,0.37,0.06087081587502112
38,0.38,0.06087081587502112
39,0.39,0.06087081587502112
40,0.4,0.06087081587502112
41,0.41000000000000003,0.06087081587502112
42,0.42,0.061359735636470215
43,0.43,0.061359735636470215
44,0.44,0.061359735636470215
45,0.45,0.061359735636470215
46,0.46,0.061359735636470215
47,0.47000000000000003,0.061359735636470215
48,0.48,0.07973861205988571
49,0.49,0.07973861205988571
50,0.5,0.07973861205988571
51,0.51,0.07973861205988571
52,0.52,0.07973861205988571
53,0.53,0.08183900344077076
54,0.54,0.08183900344077076
55,0.55,0.08183900344077076
56,0.56,0.08183900344077076
57,0.5700000000000001,0.08183900344077076
58,0.58,0.08183900344077076
59,0.59,0.0884780032832256
60,0.6,0.0884780032832256
61,0.61,0.0884780032832256
62,0.62,0.0884780032832256
63,0.63,0.0884780032832256
64,0.64,0.0884780032832256
65,0.65,0.11383545797325695
66,0.66,0.11383545797325695
67,0.67,0.11383545797325695
68,0.68,0.11383545797325695
69,0.6900000000000001,0.11383545797325695
70,0.7000000000000001,0.11383545797325695
71,0.71,0.29670974577145753
72,0.72,0.29670974577145753
73,0.73,0.29670974577145753
74,0.74,0.29670974577145753
75,0.75,0.29670974577145753
76,0.76,0.29670974577145753
77,0.77,0.3106771870425512
78,0.78,0.3106771870425512
79,0.79,0.3106771870425512
80,0.8,0.3106771870425512
81,0.81,0.3106771870425512
82,0.8200000000000001,0.3106771870425512
83,0.8300000000000001,0.31317257360823153
84,0.84,0.31317257360823153
85,0.85,0.31317257360823153
86,0.86,0.31317257360823153
87,0.87,0.31317257360823153
88,0.88,0.31317257360823153
89,0.89,0.328571479539346
90,0.9,0.328571479539346
91,0.91,0.328571479539346
92,0.92,0.328571479539346
93,0.93,0.328571479539346
94,0.9400000000000001,0.328571479539346
95,0.9500000000000001,0.41853247632388274
96,0.96,0.41853247632388274
97,0.97,0.41853247632388274
98,0.98,0.41853247632388274
99,0.99,0.41853247632388274
100,1.0,0.4286987666509311
