,cdf,End to End Latency
0,0.0,26.337679390681256
1,0.01,26.337679390681256
2,0.02,26.337679390681256
3,0.03,26.337679390681256
4,0.04,26.337679390681256
5,0.05,26.337679390681256
6,0.06,30.174603765126243
7,0.07,30.174603765126243
8,0.08,30.174603765126243
9,0.09,30.174603765126243
10,0.1,30.174603765126243
11,0.11,30.174603765126243
12,0.12,32.622448695053734
13,0.13,32.622448695053734
14,0.14,32.622448695053734
15,0.15,32.622448695053734
16,0.16,32.622448695053734
17,0.17,32.622448695053734
18,0.18,33.48175522538304
19,0.19,33.48175522538304
20,0.2,33.48175522538304
21,0.21,33.48175522538304
22,0.22,33.48175522538304
23,0.23,33.48175522538304
24,0.24,36.561680083250394
25,0.25,36.561680083250394
26,0.26,36.561680083250394
27,0.27,36.561680083250394
28,0.28,36.561680083250394
29,0.29,36.561680083250394
30,0.3,38.20631111243247
31,0.31,38.20631111243247
32,0.32,38.20631111243247
33,0.33,38.20631111243247
34,0.34,38.20631111243247
35,0.35000000000000003,38.20631111243247
36,0.36,38.97813005423709
37,0.37,38.97813005423709
38,0.38,38.97813005423709
39,0.39,38.97813005423709
40,0.4,38.97813005423709
41,0.41000000000000003,38.97813005423709
42,0.42,39.448685457506215
43,0.43,39.448685457506215
44,0.44,39.448685457506215
45,0.45,39.448685457506215
46,0.46,39.448685457506215
47,0.47000000000000003,39.448685457506215
48,0.48,40.004851316295785
49,0.49,40.004851316295785
50,0.5,40.004851316295785
51,0.51,40.004851316295785
52,0.52,40.004851316295785
53,0.53,40.084941108720805
54,0.54,40.084941108720805
55,0.55,40.084941108720805
56,0.56,40.084941108720805
57,0.5700000000000001,40.084941108720805
58,0.58,40.084941108720805
59,0.59,41.720839145102175
60,0.6,41.720839145102175
61,0.61,41.720839145102175
62,0.62,41.720839145102175
63,0.63,41.720839145102175
64,0.64,41.720839145102175
65,0.65,44.925284630616794
66,0.66,44.925284630616794
67,0.67,44.925284630616794
68,0.68,44.925284630616794
69,0.6900000000000001,44.925284630616794
70,0.7000000000000001,44.925284630616794
71,0.71,50.856137313068416
72,0.72,50.856137313068416
73,0.73,50.856137313068416
74,0.74,50.856137313068416
75,0.75,50.856137313068416
76,0.76,50.856137313068416
77,0.77,53.14376690938267
78,0.78,53.14376690938267
79,0.79,53.14376690938267
80,0.8,53.14376690938267
81,0.81,53.14376690938267
82,0.8200000000000001,53.14376690938267
83,0.8300000000000001,55.98035589845489
84,0.84,55.98035589845489
85,0.85,55.98035589845489
86,0.86,55.98035589845489
87,0.87,55.98035589845489
88,0.88,55.98035589845489
89,0.89,56.76959291237637
90,0.9,56.76959291237637
91,0.91,56.76959291237637
92,0.92,56.76959291237637
93,0.93,56.76959291237637
94,0.9400000000000001,56.76959291237637
95,0.9500000000000001,58.498484992238865
96,0.96,58.498484992238865
97,0.97,58.498484992238865
98,0.98,58.498484992238865
99,0.99,58.498484992238865
100,1.0,69.47735788524926
