,cdf,Normalized End to End Latency
0,0.0,0.02252787687743095
1,0.01,0.02252787687743095
2,0.02,0.02252787687743095
3,0.03,0.02638388922693599
4,0.04,0.02638388922693599
5,0.05,0.033540499445157905
6,0.06,0.033540499445157905
7,0.07,0.033540499445157905
8,0.08,0.03677262483438678
9,0.09,0.03677262483438678
10,0.1,0.038120556982831344
11,0.11,0.038120556982831344
12,0.12,0.038120556982831344
13,0.13,0.03858075951278698
14,0.14,0.03858075951278698
15,0.15,0.03912468894917585
16,0.16,0.03912468894917585
17,0.17,0.03912468894917585
18,0.18,0.039994970390930897
19,0.19,0.039994970390930897
20,0.2,0.040075040401723556
21,0.21,0.040075040401723556
22,0.22,0.04113065533248235
23,0.23,0.04113065533248235
24,0.24,0.04113065533248235
25,0.25,0.04146102038352242
26,0.26,0.04146102038352242
27,0.27,0.041627196651416044
28,0.28,0.041627196651416044
29,0.29,0.041627196651416044
30,0.3,0.042129732362595984
31,0.31,0.042129732362595984
32,0.32,0.04367403388887171
33,0.33,0.04367403388887171
34,0.34,0.04367403388887171
35,0.35000000000000003,0.04527494311404125
36,0.36,0.04527494311404125
37,0.37,0.04527494311404125
38,0.38,0.04527494311404125
39,0.39,0.04527494311404125
40,0.4,0.04527494311404125
41,0.41000000000000003,0.04527494311404125
42,0.42,0.045821515488995365
43,0.43,0.045821515488995365
44,0.44,0.04924233767516848
45,0.45,0.04924233767516848
46,0.46,0.04924233767516848
47,0.47000000000000003,0.05033767399037862
48,0.48,0.05033767399037862
49,0.49,0.051354562801178213
50,0.5,0.051354562801178213
51,0.51,0.051354562801178213
52,0.52,0.05218284466707463
53,0.53,0.05218284466707463
54,0.54,0.05291854260686045
55,0.55,0.05291854260686045
56,0.56,0.05291854260686045
57,0.5700000000000001,0.05313064076149899
58,0.58,0.05313064076149899
59,0.59,0.0547487102120296
60,0.6,0.0547487102120296
61,0.61,0.058835995422023425
62,0.62,0.058835995422023425
63,0.63,0.058835995422023425
64,0.64,0.0590718107986494
65,0.65,0.0590718107986494
66,0.66,0.060506684345376996
67,0.67,0.060506684345376996
68,0.68,0.060506684345376996
69,0.6900000000000001,0.06062781884857096
70,0.7000000000000001,0.06062781884857096
71,0.71,0.06148257795005675
72,0.72,0.06148257795005675
73,0.73,0.06148257795005675
74,0.74,0.06322841842107449
75,0.75,0.06322841842107449
76,0.76,0.0646348582068288
77,0.77,0.0646348582068288
78,0.78,0.0646348582068288
79,0.79,0.06660328335670263
80,0.8,0.06660328335670263
81,0.81,0.0747952151721819
82,0.8200000000000001,0.0747952151721819
83,0.8300000000000001,0.0750949952933328
84,0.84,0.0750949952933328
85,0.85,0.0750949952933328
86,0.86,0.07630617925495768
87,0.87,0.07630617925495768
88,0.88,0.07878746668409421
89,0.89,0.07878746668409421
90,0.9,0.07878746668409421
91,0.91,0.09470378742445622
92,0.92,0.09470378742445622
93,0.93,0.09837178311571189
94,0.9400000000000001,0.09837178311571189
95,0.9500000000000001,0.09837178311571189
96,0.96,0.10341541401211014
97,0.97,0.10341541401211014
98,0.98,0.11135842434829211
99,0.99,0.11135842434829211
100,1.0,11.257114254937344
