,cdf,End to End Latency
0,0.0,30.784171401186107
1,0.01,30.784171401186107
2,0.02,30.784171401186107
3,0.03,45.64987065666941
4,0.04,45.64987065666941
5,0.05,45.64987065666941
6,0.06,57.340136997579876
7,0.07,57.340136997579876
8,0.08,57.340136997579876
9,0.09,66.08890605553337
10,0.1,66.08890605553337
11,0.11,66.08890605553337
12,0.12,68.23795313667556
13,0.13,68.23795313667556
14,0.14,68.23795313667556
15,0.15,68.3745656554677
16,0.16,68.3745656554677
17,0.17,68.3745656554677
18,0.18,70.31610890055644
19,0.19,70.31610890055644
20,0.2,70.31610890055644
21,0.21,71.16498556380265
22,0.22,71.16498556380265
23,0.23,71.16498556380265
24,0.24,71.73658900405921
25,0.25,71.73658900405921
26,0.26,71.73658900405921
27,0.27,72.31278361355892
28,0.28,72.31278361355892
29,0.29,72.31278361355892
30,0.3,72.31278361355892
31,0.31,72.31278361355892
32,0.32,72.31278361355892
33,0.33,73.47909414318976
34,0.34,73.47909414318976
35,0.35000000000000003,73.47909414318976
36,0.36,73.62619943676972
37,0.37,73.62619943676972
38,0.38,73.62619943676972
39,0.39,73.92129412880615
40,0.4,73.92129412880615
41,0.41000000000000003,73.92129412880615
42,0.42,74.21757156391418
43,0.43,74.21757156391418
44,0.44,74.21757156391418
45,0.45,76.63094265837398
46,0.46,76.63094265837398
47,0.47000000000000003,76.63094265837398
48,0.48,76.78435795899135
49,0.49,76.78435795899135
50,0.5,77.5560538444501
51,0.51,77.5560538444501
52,0.52,77.5560538444501
53,0.53,77.71132121951409
54,0.54,77.71132121951409
55,0.55,77.71132121951409
56,0.56,78.96470309310095
57,0.5700000000000001,78.96470309310095
58,0.58,78.96470309310095
59,0.59,78.96470309310095
60,0.6,78.96470309310095
61,0.61,78.96470309310095
62,0.62,84.01547239000945
63,0.63,84.01547239000945
64,0.64,84.01547239000945
65,0.65,84.18367153393339
66,0.66,84.18367153393339
67,0.67,84.18367153393339
68,0.68,84.85984220805071
69,0.6900000000000001,84.85984220805071
70,0.7000000000000001,84.85984220805071
71,0.71,85.7126980866869
72,0.72,85.7126980866869
73,0.73,85.7126980866869
74,0.74,85.7126980866869
75,0.75,85.7126980866869
76,0.76,85.7126980866869
77,0.77,86.40115003692432
78,0.78,86.40115003692432
79,0.79,86.40115003692432
80,0.8,86.74744688447028
81,0.81,86.74744688447028
82,0.8200000000000001,86.74744688447028
83,0.8300000000000001,94.34903233747076
84,0.84,94.34903233747076
85,0.85,94.34903233747076
86,0.86,97.80747715709069
87,0.87,97.80747715709069
88,0.88,97.80747715709069
89,0.89,98.3960862777715
90,0.9,98.3960862777715
91,0.91,98.3960862777715
92,0.92,99.38498371657478
93,0.93,99.38498371657478
94,0.9400000000000001,99.38498371657478
95,0.9500000000000001,101.39269424213863
96,0.96,101.39269424213863
97,0.97,101.39269424213863
98,0.98,101.59568261899977
99,0.99,101.59568261899977
100,1.0,101.79907737899778
