,cdf,Normalized End to End Latency
0,0.0,0.017026201484365525
1,0.01,0.017026201484365525
2,0.02,0.017026201484365525
3,0.03,0.03401336895809113
4,0.04,0.03401336895809113
5,0.05,0.03401336895809113
6,0.06,0.04298080969782792
7,0.07,0.04298080969782792
8,0.08,0.04298080969782792
9,0.09,0.04384907994148639
10,0.1,0.04384907994148639
11,0.11,0.04384907994148639
12,0.12,0.045456405630066955
13,0.13,0.045456405630066955
14,0.14,0.045456405630066955
15,0.15,0.047028498075046575
16,0.16,0.047028498075046575
17,0.17,0.047028498075046575
18,0.18,0.05281281125300059
19,0.19,0.05281281125300059
20,0.2,0.05281281125300059
21,0.21,0.053557390753811995
22,0.22,0.053557390753811995
23,0.23,0.053557390753811995
24,0.24,0.054968143700421024
25,0.25,0.054968143700421024
26,0.26,0.054968143700421024
27,0.27,0.055520582913985525
28,0.28,0.055520582913985525
29,0.29,0.055520582913985525
30,0.3,0.05641605723025402
31,0.31,0.05641605723025402
32,0.32,0.05641605723025402
33,0.33,0.05801803032916732
34,0.34,0.05801803032916732
35,0.35000000000000003,0.05801803032916732
36,0.36,0.05825056729187244
37,0.37,0.05825056729187244
38,0.38,0.05825056729187244
39,0.39,0.05836718504420853
40,0.4,0.05836718504420853
41,0.41000000000000003,0.05836718504420853
42,0.42,0.06038579186916246
43,0.43,0.06038579186916246
44,0.44,0.06038579186916246
45,0.45,0.06074919586328281
46,0.46,0.06074919586328281
47,0.47000000000000003,0.06074919586328281
48,0.48,0.0629760098170069
49,0.49,0.0629760098170069
50,0.5,0.06528444954888389
51,0.51,0.06528444954888389
52,0.52,0.06528444954888389
53,0.53,0.06647020986348245
54,0.54,0.06647020986348245
55,0.55,0.06647020986348245
56,0.56,0.06673662326332266
57,0.5700000000000001,0.06673662326332266
58,0.58,0.06673662326332266
59,0.59,0.0676775071219228
60,0.6,0.0676775071219228
61,0.61,0.0676775071219228
62,0.62,0.0731676883341777
63,0.63,0.0731676883341777
64,0.64,0.0731676883341777
65,0.65,0.07554691983358185
66,0.66,0.07554691983358185
67,0.67,0.07554691983358185
68,0.68,0.07878746668409421
69,0.6900000000000001,0.07878746668409421
70,0.7000000000000001,0.07878746668409421
71,0.71,0.07894519935012845
72,0.72,0.07894519935012845
73,0.73,0.07894519935012845
74,0.74,0.08586308224486518
75,0.75,0.08586308224486518
76,0.76,0.08586308224486518
77,0.77,0.08603498030741746
78,0.78,0.08603498030741746
79,0.79,0.08603498030741746
80,0.8,0.08777300278395654
81,0.81,0.08777300278395654
82,0.8200000000000001,0.08777300278395654
83,0.8300000000000001,0.09301436906695841
84,0.84,0.09301436906695841
85,0.85,0.09301436906695841
86,0.86,0.09916191395333707
87,0.87,0.09916191395333707
88,0.88,0.09916191395333707
89,0.89,0.10720619483940849
90,0.9,0.10720619483940849
91,0.91,0.10720619483940849
92,0.92,0.1076358785565166
93,0.93,0.1076358785565166
94,0.9400000000000001,0.1076358785565166
95,0.9500000000000001,0.11135842434829211
96,0.96,0.11135842434829211
97,0.97,0.11135842434829211
98,0.98,0.12184552785120135
99,0.99,0.12184552785120135
100,1.0,0.17118660017665313
